** CONVERTED FROM /Users/slab/Documents/GitHub/poker/edfData/22_.EDF using edfapi 4.0 MacOS X Jul  7 2014 on Thu Mar  7 16:51:55 2019
** DATE: Thu Mar  7 19:59:56 2019
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.594 Jul  6 2012
** CAMERA: EyeLink CL Version 1.4 Sensor=BJA
** SERIAL NUMBER: CL1-AAC35
** CAMERA_CONFIG: AAC35140.SCD
** Psychopy GC demo
**

MSG	208314 DISPLAY_COORDS = 0 0 1919 1079
MSG	209196 TRIALID
INPUT	216273	127
MSG	216288 TRIALID
MSG	216288 TRIALID
MSG	216291 RECCFG CR 500 2 1 R
MSG	216291 ELCLCFG RTABLER
MSG	216291 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	216291 THRESHOLDS R 41 181
MSG	216291 ELCL_PROC ELLIPSE  (5)
MSG	216291 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	216292 !MODE RECORD CR 500 2 1 R
START	216293 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	HTARGET	RATE	 500.00	TRACKING	CR	FILTER	2	INPUT
INPUT	216293	127
216293	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
SSACC R  216295
SBLINK R 216295
239193	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239195	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239197	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239199	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239201	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239203	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239205	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239207	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239209	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239211	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239213	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239215	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239217	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239219	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239221	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239223	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239225	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239227	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239229	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239231	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239233	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239235	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239237	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239239	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239241	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239243	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239245	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239247	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239249	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239251	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239253	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239255	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239257	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239259	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239261	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239263	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239265	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239267	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239269	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239271	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239273	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239275	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239277	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239279	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239281	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239283	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239285	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239287	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239289	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239291	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239293	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239295	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239297	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239299	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239301	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239303	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239305	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239307	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239309	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239311	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239313	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239315	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239317	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239319	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239321	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239323	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239325	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239327	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239329	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239331	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239333	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239335	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239337	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239339	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239341	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239343	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239345	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239347	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
MSG	239348 P1 choose time
239349	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239351	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239353	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239355	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239357	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239359	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239361	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239363	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239365	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239367	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239369	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239371	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239373	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239375	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239377	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239379	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239381	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239383	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239385	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239387	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239389	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239391	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239393	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239395	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239397	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239399	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239401	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239403	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239405	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239407	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239409	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239411	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239413	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239415	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239417	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239419	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239421	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239423	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239425	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239427	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239429	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239431	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239433	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239435	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239437	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239439	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239441	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239443	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239445	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239447	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239449	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239451	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239453	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239455	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239457	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239459	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239461	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
MSG	239462 P2 prechoose
239463	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239465	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239467	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239469	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239471	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239473	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239475	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239477	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239479	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239481	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239483	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239485	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239487	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239489	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239491	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239493	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239495	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239497	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239499	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239501	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239503	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239505	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239507	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239509	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239511	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239513	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239515	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239517	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239519	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239521	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239523	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239525	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239527	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239529	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239531	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239533	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239535	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239537	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239539	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239541	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239543	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239545	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239547	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239549	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239551	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239553	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239555	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239557	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239559	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239561	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239563	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239565	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
MSG	239567 P2 choose timed
239567	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239569	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239571	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239573	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239575	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239577	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239579	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239581	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239583	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239585	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239587	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239589	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239591	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239593	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239595	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239597	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239599	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239601	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239603	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239605	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239607	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239609	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239611	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239613	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239615	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239617	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239619	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239621	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239623	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239625	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239627	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239629	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239631	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239633	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239635	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239637	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239639	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239641	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239643	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239645	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239647	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239649	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239651	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239653	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239655	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239657	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239659	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239661	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239663	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
MSG	239665 bet result revealed
239665	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239667	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239669	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239671	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239673	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239675	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239677	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239679	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239681	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239683	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239685	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239687	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239689	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239691	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239693	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239695	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239697	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239699	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239701	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239703	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239705	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239707	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239709	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239711	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239713	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239715	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239717	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239719	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239721	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239723	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239725	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239727	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239729	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239731	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239733	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239735	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239737	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239739	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239741	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239743	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239745	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239747	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239749	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239751	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239753	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239755	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239757	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239759	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239761	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239763	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239765	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239767	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239769	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239771	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239773	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239775	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239777	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239779	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239781	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239783	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239785	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239787	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239789	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239791	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239793	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239795	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239797	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239799	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239801	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239803	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239805	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239807	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239809	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239811	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239813	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239815	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239817	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239819	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239821	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239823	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239825	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239827	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239829	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239831	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239833	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239835	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239837	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239839	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239841	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239843	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239845	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239847	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239849	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239851	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239853	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239855	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239857	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239859	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239861	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239863	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239865	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239867	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239869	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239871	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239873	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239875	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239877	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239879	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239881	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239883	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239885	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239887	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239889	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239891	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239893	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239895	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239897	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239899	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239901	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239903	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239905	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239907	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239909	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239911	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239913	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239915	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239917	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239919	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239921	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239923	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239925	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239927	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239929	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239931	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239933	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239935	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239937	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239939	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239941	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239943	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239945	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239947	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239949	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239951	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239953	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239955	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239957	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239959	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239961	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239963	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239965	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239967	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239969	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239971	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239973	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239975	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239977	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239979	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239981	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239983	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239985	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
239987	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
